100001,297.48006,54.379941,54.379941,261.02371,-0.0,-0.0
120000,297.04705,54.379941,54.379941,261.02371,-294.77485,305.41978
140000,300.52523,54.379941,54.379941,261.02371,-600.34845,587.76331
160000,299.30108,54.379941,54.379941,261.02371,-899.84531,889.63529
180000,298.8336,54.379941,54.379941,261.02371,-1197.5682,1194.4655
200000,299.47459,54.379941,54.379941,261.02371,-1501.1962,1490.114
200001,299.63914,54.379941,54.379941,261.02371,-1501.0906,1490.0796
